,Country,Time_Period,CO2_Emission_Tonnes,Nuclear_Perc,Renewable_Perc,Fossil_Perc,GDP in B,Population,GDP_per_capita,Uniq_ID,Status,CO2_Emission_Tonnes_rate,Nuclear_Perc_rate,Renewable_Perc_rate,Fossil_Perc_rate,GDP in B_rate,Population_rate,GDP_per_capita_rate,GDP_per_capita_2024,Dev_Category,CO2_per_capita
3135,Rwanda,2024,315.43639213400456,0.0,0.957750528477618,36.05072591359385,13.230210835608432,14257110.0,927.972838507133,Rwanda_2024,Actual,4.608550718450699,,-50.53884220565854,-6.912874539116665,4.0358235198667325,2.189997097817864,1.8062691794403118,927.972838507133,Underdeveloped,0.022124848032595987
3136,Rwanda,2025,329.33300576272086,0.0,10.21726712575503,48.25668875590904,13.743445548966292,14246710.069999933,1035.9365738735942,Rwanda_2025,Predicted,4.405520090659887,,966.7983803669392,33.85774497736984,3.879263299240221,-0.07294556891310755,11.634363732040566,927.972838507133,Underdeveloped,0.023116425065476353
3137,Rwanda,2026,343.2296193914408,0.0,10.417931117989951,48.357442449911304,14.256680262323925,14486610.823076904,1069.6130566057982,Rwanda_2026,Predicted,4.219623719929322,,1.963969325311088,0.2087870025891947,3.7343962365844696,1.6839028231657727,3.2508247687674796,927.972838507133,Underdeveloped,0.02369288604375858
3138,Rwanda,2027,357.1262330201571,0.0,10.618595110224874,48.45819614391357,14.769914975681786,14726511.576153815,1103.2895393380168,Rwanda_2027,Predicted,4.048780420919251,,1.9261405164064715,0.20835199071296273,3.59995948505758,1.6560171043923821,3.1484734151510985,927.972838507133,Underdeveloped,0.0242505654630687
3139,Rwanda,2028,371.022846648877,0.0,10.819259102459853,48.55894983791583,15.28314968903942,14966412.329230726,1136.9660220702208,Rwanda_2028,Predicted,3.8912329433765214,,1.8897414408592939,0.20791878777954853,3.4748657267334115,1.6290399246035703,3.0523703462655982,927.972838507133,Underdeveloped,0.02479036648778122
3140,Rwanda,2029,384.9194602775933,0.0,11.019923094694775,48.6597035319181,15.79638440239728,15206313.082307637,1170.6425048024394,Rwanda_2029,Predicted,3.7454873073807127,,1.8546925471939257,0.20748738252900356,3.3581736997965628,1.6029275941326526,2.96196034696794,927.972838507133,Underdeveloped,0.025313135287569642
3141,Rwanda,2030,398.81607390631325,0.0,11.220587086929697,48.76045722592036,16.309619115754913,15446213.835384548,1204.318987534658,Rwanda_2030,Predicted,3.610265279572533,,1.8209200782129509,0.20705776379459362,3.249064471232699,1.5776391803745904,2.8767520907590827,927.972838507133,Underdeveloped,0.025819665463435195
3142,Rwanda,2031,412.71268753502954,0.0,11.421251079164676,48.86121091992263,16.822853829112773,15686114.588461518,1237.995470266862,Rwanda_2031,Predicted,3.484466785052587,,1.7883555528812156,0.20662992050186624,3.146822189502152,1.5531362936812343,2.7963092071763063,927.972838507133,Underdeveloped,0.026310702067586265
3143,Rwanda,2032,426.6093011637495,0.0,11.621915071399599,48.96196461392489,17.336088542470407,15926015.34153843,1271.6719529990805,Rwanda_2032,Predicted,3.3671399131727453,,1.7569353028319856,0.2062038416677625,3.0508183603750627,1.5293828929018538,2.720242807104878,927.972838507133,Underdeveloped,0.02678694526000247
3144,Rwanda,2033,440.5059147924658,0.0,11.822579063634521,49.062718307927156,17.849323255828267,16165916.09461534,1305.348435731299,Rwanda_2033,Predicted,3.2574567855899295,,1.7266000568936901,0.20577951639957348,2.960498915891696,1.5063451085043145,2.6482051957501085,927.972838507133,Underdeveloped,0.027249053639415623
